user_id, session_id, timestamp          , country     , region      , page    , action            , time_spent, device , traffic_source, service        , converted, engagement_level, user_type
    196,      92835, 2024-03-10 06:44:00, India       , Mumbai      , About   , Page View         ,        136, Mobile , Social Media  , Risk Assessment,         0, Medium          , New
   1133,      65922, 2024-03-11 01:03:00, South Africa, Johannesburg, Services, Click             ,         69, Desktop, Organic       , AI Security    ,         0, Low             , New
    553,      74105, 2024-05-05 03:28:00, South Africa, Johannesburg, Pricing , Page View         ,        127, Mobile , Paid Ads      , Risk Assessment,         0, Medium          , New
   1115,      26755, 2024-02-22 14:59:00, South Africa, Johannesburg, Blog    , Click             ,        113, Mobile , Paid Ads      , AI Security    ,         0, Low             , New
    362,      82019, 2024-04-05 20:52:00, Kenya       , Nairobi     , Home    , Scroll            ,         21, Desktop, Social Media  , AI Security    ,         0, Low             , New
    677,      89155, 2024-05-08 08:59:00, Kenya       , Nairobi     , Pricing , Click             ,        129, Mobile , Organic       , Data Protection,         0, Medium          , New
   1015,      89623, 2024-04-28 11:17:00, India       , Mumbai      , Services, Page View         ,        338, Desktop, Paid Ads      , AI Security    ,         0, High            , New
    753,      79615, 2024-01-12 17:06:00, UK          , London      , Blog    , Page View         ,         62, Desktop, Organic       , Data Protection,         0, Low             , Returning
    416,      84095, 2024-05-22 09:40:00, Kenya       , Nairobi     , About   , Scroll            ,        113, Mobile , Direct        , Cloud Security ,         0, Low             , New
    852,      17226, 2024-02-19 04:40:00, India       , Mumbai      , Pricing , Scroll            ,        162, Mobile , Organic       , Data Protection,         0, Medium          , Returning
    495,      38878, 2024-02-13 00:23:00, USA         , New York    , Services, Page View         ,          6, Mobile , Social Media  , Risk Assessment,         0, Low             , Returning
    485,      85630, 2024-04-03 07:16:00, India       , Mumbai      , Services, Scroll            ,        353, Desktop, Paid Ads      , Cloud Security ,         0, High            , New
    425,      26761, 2024-01-05 18:51:00, UK          , London      , Blog    , Page View         ,        158, Mobile , Social Media  , Cloud Security ,         0, Medium          , New
    848,      38669, 2024-05-06 06:40:00, Botswana    , Gaborone    , About   , Scroll            ,         28, Mobile , Social Media  , Cloud Security ,         0, Low             , New
    202,      94354, 2024-02-08 03:54:00, South Africa, Johannesburg, Blog    , Page View         ,         48, Desktop, Direct        , Risk Assessment,         0, Low             , New
    313,      94145, 2024-04-02 07:31:00, USA         , New York    , Blog    , Page View         ,        125, Desktop, Paid Ads      , Risk Assessment,         0, Medium          , New
    193,      80660, 2024-04-16 18:18:00, Nigeria     , Lagos       , Pricing , Scroll            ,         27, Mobile , Paid Ads      , Risk Assessment,         0, Low             , New
    302,      99441, 2024-02-14 19:31:00, USA         , New York    , Pricing , Page View         ,         85, Mobile , Direct        , Cloud Security ,         0, Low             , New
     95,      15854, 2024-01-06 01:47:00, Nigeria     , Lagos       , Services, Click             ,        384, Desktop, Paid Ads      , Cloud Security ,         0, High            , New
      7,      66800, 2024-03-15 17:40:00, Kenya       , Nairobi     , Services, Page View         ,         37, Mobile , Organic       , AI Security    ,         0, Low             , New
    836,      12939, 2024-04-16 14:01:00, South Africa, Johannesburg, Services, Page View         ,        318, Desktop, Social Media  , Data Protection,         0, High            , New
    764,      27626, 2024-01-15 18:26:00, South Africa, Johannesburg, Contact , Page View         ,        308, Desktop, Social Media  , Risk Assessment,         0, High            , New
    680,      43160, 2024-03-24 20:01:00, USA         , New York    , Pricing , Scroll            ,         42, Mobile , Social Media  , Data Protection,         0, Low             , New
    955,      99947, 2024-01-07 16:32:00, USA         , New York    , Pricing , Demo Request      ,          9, Mobile , Paid Ads      , Data Protection,         1, Low             , New
   1053,      90262, 2024-06-22 08:32:00, South Africa, Johannesburg, About   , Page View         ,         76, Desktop, Organic       , Cloud Security ,         0, Low             , Returning
    342,      50456, 2024-03-25 09:45:00, South Africa, Johannesburg, About   , Click             ,        389, Desktop, Paid Ads      , Risk Assessment,         0, High            , Returning
    989,      47689, 2024-02-23 03:24:00, Botswana    , Gaborone    , Contact , Click             ,        132, Mobile , Social Media  , Risk Assessment,         0, Medium          , New
    791,      15364, 2024-02-23 12:58:00, USA         , New York    , Services, Scroll            ,        178, Mobile , Organic       , Cloud Security ,         0, Medium          , New
    473,      95041, 2024-06-08 06:57:00, Botswana    , Gaborone    , Pricing , Page View         ,         41, Mobile , Organic       , AI Security    ,         0, Low             , New
     94,      13865, 2024-02-10 16:46:00, Kenya       , Nairobi     , Blog    , Scroll            ,        146, Mobile , Direct        , Data Protection,         0, Medium          , New
   1017,      97236, 2024-06-03 09:40:00, USA         , New York    , Services, Demo Request      ,        163, Mobile , Paid Ads      , Risk Assessment,         1, Medium          , Returning
    898,      54451, 2024-03-11 08:57:00, UK          , London      , Services, Page View         ,         58, Desktop, Organic       , Cloud Security ,         0, Low             , New
   1063,      44107, 2024-01-02 07:00:00, Botswana    , Gaborone    , Blog    , Click             ,         47, Desktop, Organic       , Data Protection,         0, Low             , New
   1013,      80165, 2024-05-04 23:30:00, Nigeria     , Lagos       , Blog    , Page View         ,        202, Desktop, Direct        , Risk Assessment,         0, Medium          , New
    471,      21995, 2024-06-25 11:34:00, Kenya       , Nairobi     , About   , Page View         ,         25, Mobile , Social Media  , Data Protection,         0, Low             , Returning
    656,      73862, 2024-04-09 05:57:00, Kenya       , Nairobi     , Services, Page View         ,         48, Mobile , Direct        , AI Security    ,         0, Low             , New
    987,      38231, 2024-06-12 23:18:00, Kenya       , Nairobi     , Pricing , Demo Request      ,        372, Desktop, Paid Ads      , Data Protection,         1, High            , Returning
    490,      73726, 2024-05-24 21:19:00, South Africa, Johannesburg, About   , Page View         ,         41, Desktop, Organic       , AI Security    ,         0, Low             , New
    353,      62210, 2024-02-06 00:04:00, USA         , New York    , About   , Page View         ,         57, Mobile , Direct        , AI Security    ,         0, Low             , New
    591,      79579, 2024-01-27 03:32:00, USA         , New York    , Contact , Page View         ,         65, Desktop, Organic       , Cloud Security ,         0, Low             , Returning
    410,      53161, 2024-05-13 06:15:00, UK          , London      , Blog    , Event Registration,         95, Mobile , Paid Ads      , Risk Assessment,         1, Low             , New
    902,      54713, 2024-02-02 04:45:00, UK          , London      , Services, Demo Request      ,         68, Mobile , Paid Ads      , Risk Assessment,         1, Low             , New
    636,      21143, 2024-01-13 00:14:00, India       , Mumbai      , Home    , Click             ,         28, Mobile , Organic       , Cloud Security ,         0, Low             , Returning
    647,      73882, 2024-01-04 05:26:00, USA         , New York    , About   , Click             ,         81, Mobile , Direct        , Data Protection,         0, Low             , New
    293,      48195, 2024-01-06 04:06:00, Botswana    , Gaborone    , Services, Demo Request      ,        161, Desktop, Paid Ads      , Cloud Security ,         1, Medium          , New
    164,      19599, 2024-03-13 08:58:00, USA         , New York    , Blog    , Page View         ,        111, Mobile , Organic       , Cloud Security ,         0, Low             , New
    852,      49913, 2024-02-09 20:14:00, South Africa, Johannesburg, About   , Demo Request      ,         60, Mobile , Organic       , Data Protection,         1, Low             , Returning
    828,      23853, 2024-01-06 05:17:00, Kenya       , Nairobi     , Contact , Page View         ,         27, Desktop, Social Media  , AI Security    ,         0, Low             , Returning
    831,      21635, 2024-03-27 01:16:00, India       , Mumbai      , Home    , Click             ,        109, Mobile , Social Media  , Data Protection,         0, Low             , Returning
    569,      75831, 2024-03-02 02:29:00, Botswana    , Gaborone    , Home    , Event Registration,         34, Mobile , Social Media  , AI Security    ,         1, Low             , New
    738,      51814, 2024-03-08 15:05:00, UK          , London      , Contact , Click             ,         20, Desktop, Paid Ads      , AI Security    ,         0, Low             , Returning
    975,      42806, 2024-01-08 16:41:00, Kenya       , Nairobi     , Pricing , Page View         ,        146, Mobile , Social Media  , Cloud Security ,         0, Medium          , Returning
    571,      73984, 2024-01-23 14:56:00, Botswana    , Gaborone    , About   , Page View         ,         98, Mobile , Direct        , Cloud Security ,         0, Low             , New
   1108,      84467, 2024-05-17 16:20:00, Nigeria     , Lagos       , Home    , Page View         ,        372, Desktop, Direct        , Risk Assessment,         0, High            , New
    657,      16981, 2024-05-15 15:33:00, UK          , London      , Home    , Page View         ,        115, Mobile , Paid Ads      , Risk Assessment,         0, Low             , Returning
    595,      34837, 2024-05-19 15:52:00, India       , Mumbai      , Home    , Page View         ,        174, Mobile , Organic       , AI Security    ,         0, Medium          , New
    144,      19521, 2024-01-07 02:37:00, India       , Mumbai      , Services, Click             ,        329, Desktop, Social Media  , Risk Assessment,         0, High            , Returning
    712,      52609, 2024-06-17 03:24:00, Kenya       , Nairobi     , Home    , Scroll            ,        286, Desktop, Paid Ads      , Data Protection,         0, High            , New
    265,      63663, 2024-03-31 11:13:00, South Africa, Johannesburg, Home    , Page View         ,        187, Desktop, Direct        , Cloud Security ,         0, Medium          , New
    745,      24877, 2024-05-09 23:47:00, UK          , London      , Blog    , Click             ,        142, Mobile , Organic       , Cloud Security ,         0, Medium          , New
    128,      68420, 2024-01-20 13:25:00, India       , Mumbai      , About   , Page View         ,        337, Desktop, Organic       , Cloud Security ,         0, High            , New
   1124,      14012, 2024-03-09 19:02:00, Kenya       , Nairobi     , Pricing , Page View         ,        161, Desktop, Direct        , Risk Assessment,         0, Medium          , New
    488,      59841, 2024-05-24 06:42:00, UK          , London      , Pricing , Click             ,         62, Desktop, Paid Ads      , AI Security    ,         0, Low             , New
     23,      80239, 2024-02-21 06:02:00, Botswana    , Gaborone    , Home    , Click             ,        285, Desktop, Direct        , Data Protection,         0, High            , New
    417,      12472, 2024-02-26 02:00:00, Kenya       , Nairobi     , Blog    , Page View         ,        352, Desktop, Social Media  , AI Security    ,         0, High            , Returning
    182,      12676, 2024-05-10 20:15:00, Nigeria     , Lagos       , Contact , Click             ,         13, Mobile , Direct        , AI Security    ,         0, Low             , New
    215,      98433, 2024-01-24 12:40:00, Botswana    , Gaborone    , About   , Scroll            ,        168, Mobile , Direct        , Cloud Security ,         0, Medium          , New
    163,      38349, 2024-05-10 19:44:00, Nigeria     , Lagos       , Blog    , Event Registration,        119, Mobile , Paid Ads      , AI Security    ,         1, Low             , New
    629,      99451, 2024-06-16 20:18:00, India       , Mumbai      , About   , Click             ,        379, Desktop, Direct        , Risk Assessment,         0, High            , New
    384,      77347, 2024-03-15 09:12:00, Botswana    , Gaborone    , Home    , Click             ,         52, Desktop, Direct        , Risk Assessment,         0, Low             , Returning
    638,      12246, 2024-05-27 18:14:00, Kenya       , Nairobi     , Pricing , Page View         ,         85, Mobile , Paid Ads      , AI Security    ,         0, Low             , New
    261,      68604, 2024-03-11 12:11:00, Botswana    , Gaborone    , Contact , Demo Request      ,         14, Mobile , Paid Ads      , AI Security    ,         1, Low             , Returning
    450,      81345, 2024-04-12 21:45:00, India       , Mumbai      , Contact , Page View         ,         30, Mobile , Paid Ads      , Data Protection,         0, Low             , Returning
    601,      76937, 2024-06-20 20:34:00, Botswana    , Gaborone    , Services, Page View         ,         29, Desktop, Paid Ads      , Risk Assessment,         0, Low             , New
   1166,      27049, 2024-03-19 02:38:00, UK          , London      , Home    , Scroll            ,        170, Desktop, Paid Ads      , Cloud Security ,         0, Medium          , New
   1133,      44570, 2024-03-25 16:31:00, Nigeria     , Lagos       , Contact , Page View         ,         99, Mobile , Direct        , Risk Assessment,         0, Low             , New
    914,      92931, 2024-03-14 21:38:00, South Africa, Johannesburg, Pricing , Page View         ,        278, Desktop, Social Media  , Data Protection,         0, High            , New
    809,      22156, 2024-01-08 05:47:00, Botswana    , Gaborone    , Pricing , Page View         ,        391, Desktop, Direct        , AI Security    ,         0, High            , New
     27,      25905, 2024-01-17 00:56:00, South Africa, Johannesburg, Pricing , Scroll            ,        110, Mobile , Social Media  , Data Protection,         0, Low             , Returning
    909,      76517, 2024-04-30 11:06:00, UK          , London      , Services, Event Registration,        156, Mobile , Direct        , Risk Assessment,         1, Medium          , Returning
    885,      52438, 2024-01-04 17:50:00, Botswana    , Gaborone    , Contact , Page View         ,        190, Desktop, Organic       , AI Security    ,         0, Medium          , Returning
   1108,      73947, 2024-05-10 15:20:00, India       , Mumbai      , Pricing , Page View         ,        120, Desktop, Social Media  , Cloud Security ,         0, Low             , New
    558,      77678, 2024-04-06 21:09:00, USA         , New York    , Home    , Page View         ,         11, Mobile , Organic       , Data Protection,         0, Low             , Returning
    798,      85785, 2024-01-14 07:43:00, UK          , London      , Home    , Event Registration,        119, Mobile , Paid Ads      , Cloud Security ,         1, Low             , Returning
   1067,      23779, 2024-06-12 18:57:00, USA         , New York    , Blog    , Page View         ,        131, Mobile , Social Media  , AI Security    ,         0, Medium          , New
    395,      26246, 2024-06-08 03:55:00, Nigeria     , Lagos       , Contact , Page View         ,        128, Desktop, Organic       , AI Security    ,         0, Medium          , New
   1162,      18889, 2024-03-07 05:51:00, Botswana    , Gaborone    , About   , Page View         ,        110, Mobile , Organic       , AI Security    ,         0, Low             , New
    715,      22792, 2024-01-25 05:52:00, USA         , New York    , Services, Scroll            ,        172, Mobile , Paid Ads      , Risk Assessment,         0, Medium          , New
    468,      25296, 2024-01-11 16:59:00, UK          , London      , Home    , Page View         ,        193, Desktop, Direct        , Risk Assessment,         0, Medium          , Returning
    178,      25280, 2024-05-20 08:20:00, Kenya       , Nairobi     , Blog    , Click             ,         87, Mobile , Paid Ads      , Data Protection,         0, Low             , New
    253,      41953, 2024-04-04 00:50:00, Nigeria     , Lagos       , Services, Page View         ,        259, Desktop, Direct        , Risk Assessment,         0, High            , New
    502,      35908, 2024-04-02 12:52:00, UK          , London      , Pricing , Page View         ,         80, Mobile , Paid Ads      , Data Protection,         0, Low             , New
    998,      75681, 2024-03-26 07:50:00, UK          , London      , Contact , Page View         ,         51, Mobile , Organic       , AI Security    ,         0, Low             , New
   1027,      67322, 2024-04-17 22:27:00, Botswana    , Gaborone    , Blog    , Scroll            ,        129, Desktop, Direct        , Cloud Security ,         0, Medium          , New
    897,      32905, 2024-05-17 16:29:00, Nigeria     , Lagos       , Contact , Page View         ,        265, Desktop, Organic       , Data Protection,         0, High            , Returning
   1113,      69093, 2024-06-25 10:23:00, USA         , New York    , Pricing , Click             ,        105, Mobile , Direct        , Data Protection,         0, Low             , Returning
    512,      17851, 2024-01-07 19:08:00, USA         , New York    , Pricing , Demo Request      ,         65, Desktop, Paid Ads      , Cloud Security ,         1, Low             , New
    983,      85832, 2024-03-30 04:57:00, Botswana    , Gaborone    , About   , Event Registration,         42, Mobile , Social Media  , Data Protection,         1, Low             , New
    852,      59930, 2024-06-13 05:34:00, Kenya       , Nairobi     , Services, Demo Request      ,         92, Desktop, Social Media  , Cloud Security ,         1, Low             , Returning
    728,      41492, 2024-05-25 05:52:00, South Africa, Johannesburg, Pricing , Page View         ,        123, Mobile , Organic       , Cloud Security ,         0, Medium          , New
    440,      37994, 2024-05-03 15:31:00, USA         , New York    , Pricing , Click             ,        348, Desktop, Organic       , Cloud Security ,         0, High            , New
    881,      95110, 2024-03-04 18:12:00, UK          , London      , Services, Scroll            ,        147, Mobile , Paid Ads      , Risk Assessment,         0, Medium          , New
   1200,      33710, 2024-05-18 08:44:00, South Africa, Johannesburg, About   , Click             ,         15, Mobile , Social Media  , AI Security    ,         0, Low             , Returning
    660,      40290, 2024-04-15 07:54:00, Kenya       , Nairobi     , Pricing , Event Registration,        397, Desktop, Paid Ads      , AI Security    ,         1, High            , Returning
   1148,      41511, 2024-02-21 04:30:00, South Africa, Johannesburg, Services, Scroll            ,        141, Mobile , Organic       , AI Security    ,         0, Medium          , New
    891,      98600, 2024-05-13 23:47:00, India       , Mumbai      , Contact , Event Registration,        127, Desktop, Social Media  , AI Security    ,         1, Medium          , Returning
   1114,      13971, 2024-03-13 02:37:00, Botswana    , Gaborone    , Pricing , Event Registration,        259, Desktop, Paid Ads      , Data Protection,         1, High            , New
    994,      43202, 2024-04-28 05:12:00, Kenya       , Nairobi     , Home    , Demo Request      ,         65, Mobile , Social Media  , Risk Assessment,         1, Low             , New
    813,      90337, 2024-05-27 12:57:00, UK          , London      , Home    , Click             ,         24, Desktop, Direct        , AI Security    ,         0, Low             , Returning
   1060,      35342, 2024-05-26 21:32:00, Kenya       , Nairobi     , Home    , Event Registration,          6, Mobile , Social Media  , Risk Assessment,         1, Low             , New
    969,      57892, 2024-02-15 07:15:00, UK          , London      , Pricing , Page View         ,        376, Desktop, Direct        , Cloud Security ,         0, High            , Returning
    525,      60778, 2024-04-15 01:37:00, India       , Mumbai      , Home    , Click             ,         98, Desktop, Direct        , Data Protection,         0, Low             , Returning
    960,      47120, 2024-02-09 12:15:00, Botswana    , Gaborone    , Blog    , Click             ,        174, Desktop, Organic       , Data Protection,         0, Medium          , Returning
     58,      27134, 2024-01-01 07:15:00, India       , Mumbai      , Pricing , Click             ,        158, Mobile , Social Media  , Cloud Security ,         0, Medium          , New
    584,      61017, 2024-03-26 14:59:00, USA         , New York    , Pricing , Click             ,         90, Mobile , Organic       , AI Security    ,         0, Low             , New
    185,      66800, 2024-06-26 21:36:00, UK          , London      , About   , Page View         ,         58, Mobile , Organic       , Data Protection,         0, Low             , New
     87,      78114, 2024-01-11 20:09:00, Nigeria     , Lagos       , Home    , Scroll            ,        110, Desktop, Social Media  , Data Protection,         0, Low             , Returning
    392,      88710, 2024-02-03 22:01:00, Kenya       , Nairobi     , About   , Page View         ,        104, Mobile , Social Media  , AI Security    ,         0, Low             , New
     41,      52563, 2024-04-19 17:52:00, India       , Mumbai      , Services, Click             ,         63, Mobile , Social Media  , AI Security    ,         0, Low             , New
    628,      67623, 2024-04-21 17:12:00, UK          , London      , Services, Page View         ,        122, Desktop, Paid Ads      , AI Security    ,         0, Medium          , New
    907,      97584, 2024-04-21 15:02:00, Botswana    , Gaborone    , Blog    , Page View         ,        121, Mobile , Direct        , Data Protection,         0, Medium          , New
    959,      98993, 2024-03-26 18:29:00, Kenya       , Nairobi     , Contact , Page View         ,        159, Mobile , Social Media  , Data Protection,         0, Medium          , New
    382,      16368, 2024-04-16 02:22:00, South Africa, Johannesburg, Services, Click             ,         40, Mobile , Paid Ads      , Risk Assessment,         0, Low             , New
    719,      91414, 2024-06-15 02:07:00, Botswana    , Gaborone    , About   , Page View         ,        273, Desktop, Organic       , Risk Assessment,         0, High            , New
    781,      81038, 2024-03-06 04:43:00, USA         , New York    , Blog    , Page View         ,         79, Mobile , Organic       , AI Security    ,         0, Low             , New
    866,      83849, 2024-05-27 02:24:00, India       , Mumbai      , Pricing , Scroll            ,        117, Mobile , Paid Ads      , AI Security    ,         0, Low             , New
    274,      55812, 2024-05-18 23:41:00, Botswana    , Gaborone    , Services, Page View         ,        319, Desktop, Paid Ads      , Risk Assessment,         0, High            , New
    584,      99323, 2024-03-11 17:19:00, UK          , London      , Services, Demo Request      ,        106, Desktop, Paid Ads      , AI Security    ,         1, Low             , New
    482,      91286, 2024-06-17 20:55:00, Nigeria     , Lagos       , Contact , Page View         ,        153, Mobile , Paid Ads      , Cloud Security ,         0, Medium          , New
    362,      72651, 2024-02-09 08:44:00, Kenya       , Nairobi     , Home    , Click             ,        226, Desktop, Organic       , AI Security    ,         0, Medium          , New
    510,      99360, 2024-03-27 10:40:00, South Africa, Johannesburg, Blog    , Page View         ,         35, Mobile , Organic       , AI Security    ,         0, Low             , Returning
    101,      17645, 2024-06-07 06:12:00, USA         , New York    , Contact , Page View         ,         95, Mobile , Organic       , Cloud Security ,         0, Low             , New
   1148,      47246, 2024-04-11 05:18:00, South Africa, Johannesburg, Blog    , Page View         ,        231, Desktop, Direct        , Data Protection,         0, Medium          , New
    411,      53529, 2024-04-23 14:31:00, South Africa, Johannesburg, Pricing , Scroll            ,        203, Desktop, Paid Ads      , AI Security    ,         0, Medium          , Returning
   1052,      24557, 2024-04-18 12:07:00, Nigeria     , Lagos       , About   , Click             ,        169, Mobile , Social Media  , Data Protection,         0, Medium          , New
   1069,      51605, 2024-03-06 00:01:00, UK          , London      , Pricing , Demo Request      ,        349, Desktop, Paid Ads      , AI Security    ,         1, High            , New
   1081,      31830, 2024-02-29 23:55:00, India       , Mumbai      , Blog    , Click             ,         13, Mobile , Direct        , Cloud Security ,         0, Low             , New
    997,      63390, 2024-05-22 21:31:00, UK          , London      , Pricing , Scroll            ,        189, Desktop, Organic       , AI Security    ,         0, Medium          , New
    408,      48150, 2024-06-07 07:26:00, Nigeria     , Lagos       , Pricing , Click             ,        358, Desktop, Paid Ads      , Data Protection,         0, High            , Returning
    747,      75614, 2024-04-14 16:04:00, India       , Mumbai      , About   , Click             ,        139, Mobile , Social Media  , Risk Assessment,         0, Medium          , Returning
    945,      17290, 2024-04-01 19:39:00, Nigeria     , Lagos       , Contact , Demo Request      ,        348, Desktop, Paid Ads      , AI Security    ,         1, High            , Returning
   1076,      13566, 2024-06-06 00:26:00, Nigeria     , Lagos       , Contact , Page View         ,        164, Mobile , Organic       , Cloud Security ,         0, Medium          , New
    583,      52635, 2024-05-05 20:30:00, Botswana    , Gaborone    , Pricing , Page View         ,        386, Desktop, Direct        , Data Protection,         0, High            , New
    728,      67422, 2024-05-19 11:46:00, South Africa, Johannesburg, Services, Click             ,          9, Mobile , Paid Ads      , Cloud Security ,         0, Low             , New
    428,      37879, 2024-05-13 09:18:00, UK          , London      , Blog    , Scroll            ,        177, Desktop, Organic       , Data Protection,         0, Medium          , New
   1152,      25331, 2024-06-12 21:02:00, South Africa, Johannesburg, Home    , Page View         ,        167, Desktop, Organic       , Cloud Security ,         0, Medium          , Returning
     48,      56264, 2024-05-01 16:58:00, Nigeria     , Lagos       , Home    , Scroll            ,         81, Mobile , Social Media  , Cloud Security ,         0, Low             , Returning
    120,      33987, 2024-02-24 22:36:00, Kenya       , Nairobi     , Home    , Click             ,        110, Desktop, Direct        , Risk Assessment,         0, Low             , Returning
    741,      68474, 2024-04-15 16:47:00, South Africa, Johannesburg, Pricing , Page View         ,        175, Mobile , Paid Ads      , Data Protection,         0, Medium          , Returning
    599,      48086, 2024-06-15 18:45:00, UK          , London      , Pricing , Page View         ,        218, Desktop, Organic       , Risk Assessment,         0, Medium          , New
      7,      19410, 2024-05-04 03:48:00, Nigeria     , Lagos       , Home    , Click             ,        276, Desktop, Paid Ads      , Cloud Security ,         0, High            , New
    842,      35070, 2024-03-22 23:17:00, Botswana    , Gaborone    , Blog    , Scroll            ,        103, Desktop, Organic       , Risk Assessment,         0, Low             , New
    172,      42180, 2024-01-08 19:22:00, India       , Mumbai      , Services, Click             ,        174, Mobile , Social Media  , AI Security    ,         0, Medium          , New
   1030,      74375, 2024-03-01 23:14:00, UK          , London      , Pricing , Page View         ,        127, Mobile , Direct        , Data Protection,         0, Medium          , New
    894,      33983, 2024-04-29 11:40:00, Botswana    , Gaborone    , Contact , Page View         ,        157, Mobile , Organic       , AI Security    ,         0, Medium          , Returning
    472,      50429, 2024-02-12 23:04:00, USA         , New York    , About   , Page View         ,        285, Desktop, Social Media  , AI Security    ,         0, High            , New
    403,      38463, 2024-04-12 06:29:00, Kenya       , Nairobi     , Services, Page View         ,         55, Mobile , Paid Ads      , AI Security    ,         0, Low             , New
    797,      94105, 2024-02-15 08:33:00, Botswana    , Gaborone    , Blog    , Page View         ,         49, Desktop, Organic       , Cloud Security ,         0, Low             , New
    217,      88835, 2024-01-16 00:06:00, South Africa, Johannesburg, Contact , Page View         ,         42, Mobile , Social Media  , Cloud Security ,         0, Low             , New
    792,      59896, 2024-05-14 11:11:00, Nigeria     , Lagos       , Services, Click             ,        305, Desktop, Paid Ads      , Risk Assessment,         0, High            , Returning
    741,      93098, 2024-04-30 23:56:00, India       , Mumbai      , Contact , Page View         ,         46, Desktop, Paid Ads      , Cloud Security ,         0, Low             , Returning
   1153,      77770, 2024-03-29 11:06:00, UK          , London      , Home    , Click             ,        154, Desktop, Organic       , Cloud Security ,         0, Medium          , New
      5,      74743, 2024-02-19 04:37:00, USA         , New York    , Services, Click             ,        150, Mobile , Paid Ads      , Cloud Security ,         0, Medium          , New
    649,      58443, 2024-06-18 08:43:00, Nigeria     , Lagos       , Services, Page View         ,        105, Mobile , Organic       , AI Security    ,         0, Low             , New
   1004,      49552, 2024-03-31 22:38:00, Kenya       , Nairobi     , Home    , Page View         ,        260, Desktop, Social Media  , AI Security    ,         0, High            , New
    285,      69242, 2024-03-22 22:11:00, Kenya       , Nairobi     , Services, Page View         ,        256, Desktop, Paid Ads      , Data Protection,         0, High            , Returning
    158,      55483, 2024-02-04 02:15:00, Nigeria     , Lagos       , Blog    , Scroll            ,         20, Mobile , Social Media  , Cloud Security ,         0, Low             , New
     30,      76796, 2024-05-08 04:01:00, Botswana    , Gaborone    , Contact , Click             ,        294, Desktop, Social Media  , Data Protection,         0, High            , Returning
    659,      95164, 2024-06-16 11:22:00, UK          , London      , Contact , Page View         ,         72, Mobile , Direct        , Data Protection,         0, Low             , New
     83,      23846, 2024-01-30 08:28:00, Botswana    , Gaborone    , About   , Click             ,        162, Mobile , Organic       , Data Protection,         0, Medium          , New
    820,      48892, 2024-04-28 04:01:00, Botswana    , Gaborone    , Pricing , Click             ,        329, Desktop, Organic       , Cloud Security ,         0, High            , New
    198,      36229, 2024-04-11 17:06:00, South Africa, Johannesburg, Contact , Scroll            ,        116, Desktop, Organic       , Risk Assessment,         0, Low             , Returning
    179,      28892, 2024-06-20 08:14:00, USA         , New York    , Contact , Page View         ,         47, Desktop, Social Media  , Risk Assessment,         0, Low             , New
    820,      59660, 2024-02-02 21:38:00, South Africa, Johannesburg, Services, Click             ,         34, Mobile , Direct        , Risk Assessment,         0, Low             , New
    992,      43425, 2024-01-30 23:03:00, USA         , New York    , Contact , Page View         ,        399, Desktop, Social Media  , Risk Assessment,         0, High            , New
    173,      18665, 2024-01-01 17:09:00, UK          , London      , Home    , Demo Request      ,        123, Mobile , Paid Ads      , Data Protection,         1, Medium          , New
    837,      26597, 2024-06-08 21:29:00, UK          , London      , Services, Click             ,        279, Desktop, Organic       , Cloud Security ,         0, High            , Returning
    563,      25016, 2024-06-08 21:06:00, Kenya       , Nairobi     , Pricing , Demo Request      ,         73, Mobile , Organic       , Data Protection,         1, Low             , New
     80,      95214, 2024-04-25 16:56:00, Kenya       , Nairobi     , Blog    , Click             ,         68, Mobile , Social Media  , Cloud Security ,         0, Low             , New
    887,      69216, 2024-05-07 16:47:00, USA         , New York    , Services, Scroll            ,        212, Desktop, Social Media  , AI Security    ,         0, Medium          , New
     81,      13257, 2024-05-29 16:44:00, UK          , London      , Home    , Scroll            ,        163, Mobile , Direct        , Cloud Security ,         0, Medium          , Returning
    282,      29815, 2024-02-20 10:39:00, India       , Mumbai      , Contact , Scroll            ,         86, Mobile , Paid Ads      , AI Security    ,         0, Low             , Returning
    833,      77438, 2024-06-10 16:30:00, UK          , London      , Services, Page View         ,        342, Desktop, Direct        , Cloud Security ,         0, High            , New
   1164,      47880, 2024-02-02 19:39:00, USA         , New York    , Home    , Scroll            ,        184, Desktop, Paid Ads      , Risk Assessment,         0, Medium          , Returning
    555,      15064, 2024-06-18 02:08:00, Botswana    , Gaborone    , Contact , Page View         ,         76, Mobile , Direct        , Data Protection,         0, Low             , Returning
    681,      88621, 2024-05-05 05:00:00, Nigeria     , Lagos       , Pricing , Page View         ,         51, Desktop, Organic       , Risk Assessment,         0, Low             , Returning
    959,      56124, 2024-06-20 12:41:00, South Africa, Johannesburg, About   , Event Registration,         24, Mobile , Direct        , Risk Assessment,         1, Low             , New
    782,      49261, 2024-02-17 13:00:00, South Africa, Johannesburg, About   , Page View         ,         35, Desktop, Direct        , Risk Assessment,         0, Low             , New
    134,      24555, 2024-02-23 13:06:00, Nigeria     , Lagos       , Contact , Page View         ,        178, Desktop, Organic       , AI Security    ,         0, Medium          , New
    505,      76302, 2024-02-14 08:14:00, Kenya       , Nairobi     , Pricing , Scroll            ,         43, Mobile , Paid Ads      , Cloud Security ,         0, Low             , New
